begin_date,state,cz_name,event_type,magnitude,magnitude_type,injuries,deaths,property_damage,crop_damage,tor_f_scale
2024-05-09,GEORGIA,PAULDING,Thunderstorm Wind,43,EG,0,0,1000,0,
2024-05-25,GEORGIA,TWIGGS,Thunderstorm Wind,43,EG,0,0,1000,0,
2024-05-25,GEORGIA,TWIGGS,Thunderstorm Wind,43,EG,0,0,2000,0,
2024-05-25,GEORGIA,TWIGGS,Thunderstorm Wind,52,EG,0,0,3000,0,
2024-05-09,GEORGIA,TROUP,Thunderstorm Wind,39,EG,0,0,1000,0,
2024-05-09,GEORGIA,TROUP,Thunderstorm Wind,43,EG,0,0,1000,0,
2024-05-09,GEORGIA,TROUP,Thunderstorm Wind,43,EG,0,0,2000,0,
2024-05-26,TENNESSEE,FENTRESS,Thunderstorm Wind,76,MG,0,0,75000,0,
2024-05-26,TENNESSEE,ROBERTSON,Thunderstorm Wind,52,EG,0,0,5000,0,
2024-05-08,TENNESSEE,SMITH,Thunderstorm Wind,61,EG,0,0,50000,0,
2024-05-13,MISSISSIPPI,LAWRENCE,Thunderstorm Wind,91,EG,0,0,750000,0,
2024-05-13,MISSISSIPPI,LAWRENCE,Thunderstorm Wind,87,EG,1,0,700000,0,
2024-05-13,MISSISSIPPI,LAMAR,Thunderstorm Wind,50,EG,0,0,10000,0,
2024-05-13,MISSISSIPPI,JONES,Thunderstorm Wind,55,EG,0,0,25000,0,
2024-06-16,GULF OF MEXICO,TARPON SPRINGS TO SUWANNEE RIVER FL OUT 20NM,Waterspout,0,,0,0,0,0,
2024-07-16,NEBRASKA,PHELPS,Thunderstorm Wind,61,EG,0,0,0,0,
2024-06-09,TEXAS,WEBB,Heat,0,,0,0,0,0,
2024-06-19,TEXAS,COASTAL NUECES COUNTY,Coastal Flood,0,,0,0,0,0,
2024-05-09,MISSISSIPPI,RANKIN,Thunderstorm Wind,85,EG,2,1,750000,0,
2024-06-25,TEXAS,NUECES,Funnel Cloud,0,,0,0,0,0,
2024-06-10,TEXAS,CALHOUN,Funnel Cloud,0,,0,0,0,0,
2024-06-01,GULF OF MEXICO,"SAN ANTONIO, MESQUITE, AND ESPIRITU SANTO BAYS",Marine Thunderstorm Wind,35,MG,0,0,0,0,
2024-08-04,FLORIDA,EASTERN ALACHUA,Tropical Storm,0,,0,0,0,0,
2024-08-04,GEORGIA,JEFF DAVIS,Tropical Storm,0,,0,0,0,0,
2024-06-19,TEXAS,ARANSAS,Flash Flood,0,,0,0,0,0,
2024-07-05,LOUISIANA,SABINE,Heat,0,,0,0,0,0,
2024-07-04,TEXAS,BOWIE,Heat,0,,0,0,0,0,
2024-07-01,TEXAS,WOOD,Excessive Heat,0,,0,0,0,0,
2024-07-01,TEXAS,UPSHUR,Excessive Heat,0,,0,0,0,0,
2024-07-01,NEBRASKA,FILLMORE,Thunderstorm Wind,68,MG,0,0,0,0,
2024-06-05,WISCONSIN,DOUGLAS,Hail,1,,0,0,0,0,
2024-07-10,NEBRASKA,FILLMORE,Hail,1,,0,0,0,0,
2024-06-11,TEXAS,INLAND KLEBERG COUNTY,Heat,0,,0,0,0,0,
2024-06-11,TEXAS,INLAND NUECES COUNTY,Heat,0,,0,0,0,0,
2024-06-12,TEXAS,INLAND KLEBERG COUNTY,Heat,0,,0,0,0,0,
2024-07-08,LOUISIANA,SABINE,Tornado,0,,0,0,0,0,EF1
2024-07-26,TEXAS,ANGELINA,Flash Flood,0,,0,0,0,0,
2024-07-07,TEXAS,ANGELINA,Thunderstorm Wind,56,EG,0,0,0,0,
2024-07-08,ARKANSAS,COLUMBIA,Tornado,0,,0,0,0,0,EF1
2024-07-30,OKLAHOMA,MCCURTAIN,Heat,0,,0,0,0,0,
2024-07-15,ARKANSAS,HEMPSTEAD,Heat,0,,0,0,0,0,
2024-07-15,ARKANSAS,HOWARD,Heat,0,,0,0,0,0,
2024-07-15,ARKANSAS,LITTLE RIVER,Heat,0,,0,0,0,0,
2024-07-15,ARKANSAS,MILLER,Heat,0,,0,0,0,0,
2024-07-30,INDIANA,WARRICK,Thunderstorm Wind,61,EG,0,0,15000,2000,
2024-07-15,LOUISIANA,NATCHITOCHES,Heat,0,,0,0,0,0,
2024-07-15,LOUISIANA,BOSSIER,Heat,0,,0,0,0,0,
2024-07-15,LOUISIANA,CADDO,Heat,0,,0,0,0,0,
2024-07-30,INDIANA,WARRICK,Tornado,0,,0,0,350000,10000,EF1
2024-07-15,MISSOURI,BUTLER,Heat,0,,0,0,0,0,
2024-07-15,MISSOURI,NEW MADRID,Heat,0,,0,0,0,0,
2024-07-14,MISSOURI,RIPLEY,Heat,0,,0,0,0,0,
2024-07-14,KENTUCKY,UNION,Heat,0,,0,0,0,0,
2024-07-14,KENTUCKY,WEBSTER,Heat,0,,0,0,0,0,
2024-07-08,MISSOURI,CAPE GIRARDEAU,Flash Flood,0,,0,0,0,0,
2024-07-09,INDIANA,GIBSON,Tornado,0,,0,0,350000,5000,EF2
2024-07-30,ILLINOIS,WAYNE,Heat,0,,0,0,0,0,
2024-07-16,ILLINOIS,JEFFERSON,Flash Flood,0,,0,0,0,0,
2024-07-03,KENTUCKY,HICKMAN,Excessive Heat,0,,0,0,0,0,
2024-07-03,KENTUCKY,FULTON,Excessive Heat,0,,0,0,0,0,
2024-07-21,KENTUCKY,CALLOWAY,Hail,1,,0,0,0,0,
2024-07-21,KENTUCKY,CALLOWAY,Thunderstorm Wind,65,EG,0,0,65000,0,
2024-07-21,KENTUCKY,CALLOWAY,Flash Flood,0,,0,0,5000,0,
2024-07-28,ILLINOIS,HAMILTON,Hail,0.75,,0,0,0,0,
2024-07-31,INDIANA,GIBSON,Flash Flood,0,,0,0,0,0,
2024-07-31,INDIANA,PIKE,Flash Flood,0,,0,0,10000,0,
2024-07-30,ILLINOIS,FRANKLIN,Thunderstorm Wind,52,EG,0,0,1000,0,
2024-07-15,ILLINOIS,WAYNE,Heat,0,,0,0,0,0,
2024-07-15,ILLINOIS,EDWARDS,Heat,0,,0,0,0,0,
2024-07-14,KENTUCKY,TRIGG,Heat,0,,0,0,0,0,
2024-07-05,MISSOURI,STODDARD,Thunderstorm Wind,52,EG,0,0,10000,0,
2024-07-08,MISSOURI,MISSISSIPPI,Tornado,0,,0,0,0,0,EFU
2024-07-08,MISSOURI,WAYNE,Flash Flood,0,,0,0,0,0,
2024-07-11,ILLINOIS,FRANKLIN,Funnel Cloud,0,,0,0,0,0,
2024-05-26,TENNESSEE,WILLIAMSON,Hail,1.25,,0,0,0,0,
2024-06-12,MINNESOTA,CROW WING,Hail,1.5,,0,0,0,0,
2024-06-12,MINNESOTA,ITASCA,Thunderstorm Wind,60,EG,0,0,0,0,
2024-11-27,NEW MEXICO,NORTHEAST HIGHLANDS,High Wind,53,MG,0,0,0,0,
2024-12-08,NEW MEXICO,GUADALUPE COUNTY,High Wind,56,MG,0,0,0,0,
2024-08-22,FLORIDA,MARION,Thunderstorm Wind,50,EG,0,0,0,0,
2024-11-06,NEW MEXICO,CENTRAL HIGHLANDS,Heavy Snow,0,,0,0,0,0,
2024-11-06,NEW MEXICO,SOUTH CENTRAL HIGHLANDS,Heavy Snow,0,,0,0,0,0,
2024-11-06,NEW MEXICO,SOUTH CENTRAL MOUNTAINS,Heavy Snow,0,,0,0,0,0,
2024-11-06,NEW MEXICO,FAR NORTHEAST HIGHLANDS,Heavy Snow,0,,0,0,0,0,
2024-11-06,NEW MEXICO,HARDING COUNTY,Heavy Snow,0,,0,0,0,0,
2024-11-06,NEW MEXICO,GUADALUPE COUNTY,Heavy Snow,0,,0,0,0,0,
2024-11-06,NEW MEXICO,SAN AGUSTIN PLAINS AND ADJACENT LOWLANDS,Heavy Snow,0,,0,0,0,0,
2024-08-06,GEORGIA,EVANS,Flash Flood,0,,0,0,0,0,
2024-08-06,GEORGIA,CHATHAM,Flash Flood,0,,0,0,0,0,
2024-08-06,GEORGIA,EFFINGHAM,Flash Flood,0,,0,0,100000,0,
2024-08-06,GEORGIA,JENKINS,Flash Flood,0,,0,0,250000,0,
2024-08-06,GEORGIA,TATTNALL,Flash Flood,0,,0,0,20000,0,
2024-08-07,GEORGIA,TATTNALL,Flash Flood,0,,0,0,20000,0,
2024-08-07,GEORGIA,TATTNALL,Flash Flood,0,,0,0,20000,0,
2024-07-06,NEBRASKA,WEBSTER,Thunderstorm Wind,61,EG,0,0,50000,0,
2024-07-06,NEBRASKA,KEARNEY,Hail,1.5,,0,0,0,0,
2024-07-06,NEBRASKA,PHELPS,Hail,1.75,,0,0,125000,2000000,
2024-08-06,GEORGIA,CHATHAM,Flash Flood,0,,0,0,0,0,
2024-08-06,GEORGIA,CHATHAM,Flash Flood,0,,0,0,0,0,
2024-08-07,GEORGIA,BULLOCH,Flood,0,,0,0,0,0,
2024-08-07,GEORGIA,LIBERTY,Flood,0,,0,0,0,0,
2024-08-06,SOUTH CAROLINA,CHARLESTON,Flash Flood,0,,0,0,0,0,
2024-08-06,SOUTH CAROLINA,CHARLESTON,Flash Flood,0,,0,0,0,0,
2024-08-06,SOUTH CAROLINA,COLLETON,Flash Flood,0,,0,0,10000,0,
2024-08-06,SOUTH CAROLINA,COLLETON,Flash Flood,0,,0,0,10000,0,
2024-08-06,SOUTH CAROLINA,BEAUFORT,Flash Flood,0,,0,0,0,0,
2024-08-06,SOUTH CAROLINA,COLLETON,Flash Flood,0,,0,0,10000,0,
2024-05-28,GULF OF MEXICO,SABINE LAKE,Marine Thunderstorm Wind,51,MG,0,0,0,0,
2024-06-12,MINNESOTA,ST. LOUIS,Hail,2,,0,0,0,0,
2024-06-12,MINNESOTA,CROW WING,Hail,1.5,,0,0,0,0,
2024-06-12,MINNESOTA,PINE,Hail,1.25,,0,0,0,0,
2024-05-09,LOUISIANA,MOREHOUSE,Thunderstorm Wind,50,EG,0,0,2000,0,
2024-05-13,MISSISSIPPI,FORREST,Thunderstorm Wind,52,EG,0,0,25000,0,
2024-07-07,TEXAS,ANGELINA,Thunderstorm Wind,52,EG,0,0,0,0,
2024-06-18,MINNESOTA,ST. LOUIS,Flash Flood,0,,0,0,0,0,
2024-05-25,GEORGIA,TOOMBS,Thunderstorm Wind,56,MG,0,0,0,0,
2024-05-27,GEORGIA,DADE,Thunderstorm Wind,52,EG,0,0,3000,0,
2024-05-27,GEORGIA,CATOOSA,Thunderstorm Wind,48,EG,0,0,1000,0,
2024-05-27,GEORGIA,CATOOSA,Thunderstorm Wind,52,EG,0,0,1000,0,
2024-05-27,GEORGIA,PICKENS,Thunderstorm Wind,52,EG,0,0,2000,0,
2024-05-27,GEORGIA,PICKENS,Thunderstorm Wind,52,EG,0,0,3000,0,
2024-05-27,GEORGIA,POLK,Thunderstorm Wind,43,EG,0,0,3000,0,
2024-05-27,GEORGIA,CHATTOOGA,Thunderstorm Wind,43,EG,0,0,1000,0,
2024-05-27,GEORGIA,CHATTOOGA,Thunderstorm Wind,52,EG,0,0,1000,0,
2024-06-25,ILLINOIS,FULTON,Hail,1,,0,0,0,0,
2024-06-25,ILLINOIS,EDGAR,Hail,1,,0,0,0,0,
2024-05-13,LOUISIANA,CALCASIEU,Thunderstorm Wind,50,EG,0,0,3000,0,
2024-05-13,LOUISIANA,ACADIA,Thunderstorm Wind,50,EG,0,0,1000,0,
2024-05-13,LOUISIANA,ACADIA,Thunderstorm Wind,50,EG,0,0,5000,0,
2024-05-13,LOUISIANA,LAFAYETTE,Thunderstorm Wind,50,EG,0,0,0,0,
2024-05-13,LOUISIANA,CALCASIEU,Thunderstorm Wind,50,EG,0,0,10000,0,
2024-05-13,LOUISIANA,CALCASIEU,Thunderstorm Wind,50,EG,0,0,1000,0,
2024-05-16,LOUISIANA,CALCASIEU,Thunderstorm Wind,50,EG,0,0,0,0,
2024-05-13,LOUISIANA,LAFAYETTE,Thunderstorm Wind,52,MG,0,0,0,0,
2024-05-13,LOUISIANA,LAFAYETTE,Thunderstorm Wind,52,MG,0,0,0,0,
2024-05-13,LOUISIANA,LAFAYETTE,Thunderstorm Wind,69,MG,0,0,0,0,
2024-05-13,LOUISIANA,IBERIA,Thunderstorm Wind,64,MG,0,0,0,0,
2024-05-13,LOUISIANA,LAFAYETTE,Thunderstorm Wind,70,MG,0,0,0,0,
2024-05-16,LOUISIANA,LAFAYETTE,Thunderstorm Wind,60,MG,0,0,0,0,
2024-05-13,LOUISIANA,ST. MARTIN,Tornado,0,,0,0,250000,0,EF2
2024-05-13,MISSISSIPPI,FORREST,Thunderstorm Wind,60,EG,0,0,6000,0,
2024-08-22,FLORIDA,MARION,Thunderstorm Wind,50,EG,0,0,0,0,
2024-05-21,WISCONSIN,DANE,Tornado,0,,0,0,1100000,0,EF1
2024-05-10,LAKE MICHIGAN,WIND PT LT WI TO WINTHROP HBR IL,Marine Thunderstorm Wind,35,MG,0,0,0,0,
2024-05-26,WISCONSIN,ROCK,Tornado,0,,0,0,60000,0,EF0
2024-08-04,GEORGIA,COASTAL GLYNN,Tropical Storm,0,,0,0,0,0,
2024-08-04,GEORGIA,NORTHERN WARE,Tropical Storm,0,,0,0,0,0,
2024-05-25,ARKANSAS,ASHLEY,Thunderstorm Wind,55,EG,0,0,7000,0,
2024-05-09,LOUISIANA,RICHLAND,Thunderstorm Wind,55,EG,0,0,5000,0,
2024-05-09,LOUISIANA,FRANKLIN,Thunderstorm Wind,55,EG,0,0,7000,0,
2024-05-27,LOUISIANA,CONCORDIA,Thunderstorm Wind,55,EG,0,0,4000,0,
2024-05-09,MISSISSIPPI,KEMPER,Hail,1,,0,0,20000,0,
2024-05-09,MISSISSIPPI,RANKIN,Thunderstorm Wind,55,EG,0,0,1000,0,
2024-05-09,MISSISSIPPI,SCOTT,Thunderstorm Wind,61,EG,0,0,5000,0,
2024-05-09,MISSISSIPPI,SCOTT,Thunderstorm Wind,40,EG,0,0,1000,0,
2024-07-31,NEBRASKA,FILLMORE,Hail,1.5,,0,0,0,0,
2024-07-31,NEBRASKA,THAYER,Hail,1,,0,0,0,0,
2024-07-11,MONTANA,RICHLAND,Funnel Cloud,0,,0,0,0,0,
2024-06-20,TEXAS,NUECES,Flash Flood,0,,0,0,0,0,
2024-06-01,TEXAS,INLAND KLEBERG COUNTY,Heat,0,,0,0,0,0,
2024-06-01,TEXAS,INLAND NUECES COUNTY,Heat,0,,0,0,0,0,
2024-06-02,TEXAS,INLAND SAN PATRICIO COUNTY,Heat,0,,0,0,0,0,
2024-06-02,TEXAS,INLAND NUECES COUNTY,Heat,0,,0,0,0,0,
2024-06-02,TEXAS,INLAND KLEBERG COUNTY,Heat,0,,0,0,0,0,
2024-06-02,TEXAS,JIM WELLS,Heat,0,,0,0,0,0,
2024-06-01,TEXAS,BREWSTER,Hail,3.5,,0,0,0,0,
2024-06-09,TEXAS,WINKLER,Thunderstorm Wind,55,MG,0,0,0,0,
2024-06-09,TEXAS,MIDLAND,Thunderstorm Wind,52,EG,0,0,5000,0,
2024-07-03,NEBRASKA,SHERMAN,Thunderstorm Wind,53,MG,0,0,0,0,
2024-07-03,NEBRASKA,BUFFALO,Thunderstorm Wind,54,MG,0,0,0,0,
2024-06-12,MINNESOTA,ST. LOUIS,Hail,1.5,,0,0,0,0,
2024-07-10,NEBRASKA,YORK,Hail,0.88,,0,0,0,0,
2024-07-10,NEBRASKA,YORK,Hail,1,,0,0,0,0,
2024-07-01,TEXAS,BOWIE,Excessive Heat,0,,0,0,0,0,
2024-07-26,TEXAS,ANGELINA,Flash Flood,0,,0,0,0,0,
2024-07-26,TEXAS,ANGELINA,Flash Flood,0,,0,0,0,0,
2024-07-15,TEXAS,HARRISON,Heat,0,,0,0,0,0,
2024-07-15,TEXAS,MARION,Heat,0,,0,0,0,0,
2024-07-08,TEXAS,CASS,Tornado,0,,0,0,30000,0,EF1
2024-07-08,TEXAS,ANGELINA,Tropical Storm,0,,0,0,0,0,
2024-07-15,LOUISIANA,CLAIBORNE,Heat,0,,0,0,0,0,
2024-07-15,LOUISIANA,DE SOTO,Heat,0,,0,0,0,0,
2024-07-15,LOUISIANA,GRANT,Heat,0,,0,0,0,0,
2024-07-30,INDIANA,WARRICK,Thunderstorm Wind,65,EG,0,0,50000,0,
2024-07-15,LOUISIANA,SABINE,Heat,0,,0,0,0,0,
2024-07-15,LOUISIANA,UNION,Heat,0,,0,0,0,0,
2024-07-15,LOUISIANA,WINN,Heat,0,,0,0,0,0,
2024-07-11,ILLINOIS,FRANKLIN,Thunderstorm Wind,65,EG,0,0,75000,0,
2024-07-11,ILLINOIS,FRANKLIN,Thunderstorm Wind,65,EG,0,0,65000,0,
2024-07-12,ILLINOIS,FRANKLIN,Thunderstorm Wind,56,EG,0,0,40000,0,
2024-07-03,INDIANA,WARRICK,Heat,0,,0,0,0,0,
2024-07-30,ILLINOIS,PERRY,Heat,0,,0,0,0,0,
2024-07-30,ILLINOIS,MASSAC,Heat,0,,0,0,0,0,
2024-07-30,ILLINOIS,HAMILTON,Excessive Heat,0,,0,0,0,0,
2024-07-30,ILLINOIS,UNION,Excessive Heat,0,,0,0,0,0,
2024-07-30,ILLINOIS,JOHNSON,Excessive Heat,0,,0,0,0,0,
2024-07-03,KENTUCKY,GRAVES,Excessive Heat,0,,0,0,0,0,
2024-07-03,KENTUCKY,UNION,Excessive Heat,0,,0,0,0,0,
2024-07-30,INDIANA,SPENCER,Heat,0,,0,0,0,0,
2024-07-30,INDIANA,VANDERBURGH,Heat,0,,0,0,0,0,
2024-07-30,INDIANA,WARRICK,Heat,0,,0,0,0,0,
2024-07-29,ILLINOIS,JEFFERSON,Thunderstorm Wind,61,EG,0,0,12000,0,
2024-07-03,KENTUCKY,WEBSTER,Heat,0,,0,0,0,0,
2024-07-03,KENTUCKY,MCLEAN,Heat,0,,0,0,0,0,
2024-07-03,KENTUCKY,HENDERSON,Heat,0,,0,0,0,0,
2024-07-04,MISSOURI,PERRY,Heat,0,,0,0,0,0,
2024-07-14,ILLINOIS,JEFFERSON,Heat,0,,0,0,0,0,
2024-07-14,ILLINOIS,WABASH,Heat,0,,0,0,0,0,
2024-07-14,ILLINOIS,PERRY,Heat,0,,0,0,0,0,
2024-07-14,ILLINOIS,FRANKLIN,Heat,0,,0,0,0,0,
2024-07-14,ILLINOIS,HAMILTON,Heat,0,,0,0,0,0,
2024-07-14,ILLINOIS,WHITE,Heat,0,,0,0,0,0,
2024-07-14,ILLINOIS,WILLIAMSON,Heat,0,,0,0,0,0,
2024-07-13,INDIANA,VANDERBURGH,Hail,0.88,,0,0,0,0,
2024-07-04,ILLINOIS,JOHNSON,Excessive Heat,0,,0,0,0,0,
2024-07-04,ILLINOIS,MASSAC,Excessive Heat,0,,0,0,0,0,
2024-07-04,ILLINOIS,POPE,Excessive Heat,0,,0,0,0,0,
2024-07-03,ILLINOIS,PULASKI,Excessive Heat,0,,0,0,0,0,
2024-12-28,MISSISSIPPI,OKTIBBEHA,Tornado,0,,0,0,80000,0,EF1
2024-08-18,ATLANTIC SOUTH,SAVANNAH GA TO ALTAMAHA SD GA OUT 20NM,Marine Thunderstorm Wind,57,MG,0,0,0,0,
2024-08-18,ATLANTIC SOUTH,EDISTO BEACH SC TO SAVANNAH GA OUT 20NM,Marine Thunderstorm Wind,54,MG,0,0,0,0,
2024-08-07,GEORGIA,JENKINS,Flash Flood,0,,0,0,40000,0,
2024-11-02,NEW MEXICO,CHAVES,Flash Flood,0,,0,0,0,0,
2024-11-06,NEW MEXICO,EAST SLOPES SANGRE DE CRISTO MOUNTAINS,Heavy Snow,0,,0,0,0,0,
2024-07-06,NEBRASKA,DAWSON,Hail,2,,0,0,250000,4000000,
2024-07-06,NEBRASKA,CLAY,Thunderstorm Wind,68,MG,0,0,0,0,
2024-07-23,KANSAS,MITCHELL,Drought,0,,0,0,0,0,
2024-08-29,IOWA,HUMBOLDT,Thunderstorm Wind,50,EG,0,0,0,0,
2024-08-08,GEORGIA,EFFINGHAM,Flood,0,,0,0,0,0,
2024-08-05,GEORGIA,INLAND CHATHAM,Tropical Storm,0,,0,0,0,0,
2024-07-06,NEBRASKA,ADAMS,Thunderstorm Wind,61,EG,0,0,0,0,
2024-12-28,LOUISIANA,CONCORDIA,Tornado,0,,0,0,10000,0,EF1
2024-06-10,TEXAS,ECTOR,Hail,1.75,,0,0,10000,0,
2024-06-17,TEXAS,PECOS,Hail,1.75,,0,0,0,0,
2024-08-10,COLORADO,DOUGLAS,Thunderstorm Wind,51,MG,0,0,0,0,
2024-08-12,COLORADO,MORGAN,Flash Flood,0,,0,0,0,0,
2024-07-25,LOUISIANA,SABINE,Flash Flood,0,,0,0,0,0,
2024-05-11,GEORGIA,BANKS,Thunderstorm Wind,43,EG,0,0,1000,0,
2024-05-27,GEORGIA,UNION,Thunderstorm Wind,52,EG,0,0,5000,0,
2024-06-25,ILLINOIS,FULTON,Thunderstorm Wind,52,EG,0,0,0,0,
2024-06-25,ILLINOIS,EDGAR,Hail,1.75,,0,0,0,0,
2024-05-16,LOUISIANA,LAFAYETTE,Thunderstorm Wind,50,EG,0,0,1000,0,
2024-06-25,ILLINOIS,LAWRENCE,Thunderstorm Wind,56,MG,0,0,0,0,
2024-06-25,ILLINOIS,PIATT,High Wind,56,EG,0,0,0,0,
2024-05-16,LOUISIANA,IBERIA,Thunderstorm Wind,58,MG,0,0,0,0,
2024-05-16,LOUISIANA,ACADIA,Thunderstorm Wind,51,MG,0,0,0,0,
2024-06-25,ILLINOIS,LOGAN,Thunderstorm Wind,52,EG,0,0,0,0,
2024-07-12,MONTANA,VALLEY,Hail,4,,0,0,0,0,
2024-07-12,MONTANA,VALLEY,Funnel Cloud,0,,0,0,0,0,
2024-07-13,MONTANA,PHILLIPS,Hail,1.75,,0,0,0,0,
2024-07-13,MONTANA,GARFIELD,Hail,1.75,,0,0,0,0,
2024-07-13,MONTANA,GARFIELD,Hail,1,,0,0,0,0,
2024-07-13,MONTANA,MCCONE,Hail,1.75,,0,0,0,0,
2024-07-13,MONTANA,MCCONE,Hail,1.75,,0,0,0,0,
2024-07-13,MONTANA,VALLEY,Thunderstorm Wind,56,EG,0,0,0,0,
2024-08-04,GEORGIA,COASTAL CAMDEN,Tropical Storm,0,,0,0,0,0,
2024-08-04,GEORGIA,BACON,Tropical Storm,0,,0,0,0,0,
2024-07-16,NEBRASKA,PHELPS,Thunderstorm Wind,52,MG,0,0,0,0,
2024-05-09,MISSISSIPPI,ADAMS,Thunderstorm Wind,56,EG,0,0,10000,0,
2024-05-09,MISSISSIPPI,COVINGTON,Hail,1,,0,0,100000,0,
2024-05-25,MISSISSIPPI,NOXUBEE,Thunderstorm Wind,52,EG,0,0,10000,0,
2024-05-25,MISSISSIPPI,NOXUBEE,Hail,1,,0,0,50000,0,
2024-05-27,MISSISSIPPI,CLAIBORNE,Thunderstorm Wind,55,EG,0,0,5000,0,
2024-05-27,MISSISSIPPI,MADISON,Thunderstorm Wind,55,EG,0,0,5000,0,
2024-05-27,MISSISSIPPI,SCOTT,Thunderstorm Wind,55,EG,0,0,5000,0,
2024-05-27,MISSISSIPPI,LEAKE,Thunderstorm Wind,55,EG,0,0,5000,0,
2024-05-23,MISSISSIPPI,HINDS,Lightning,0,,0,0,70000,0,
2024-07-12,MONTANA,VALLEY,Hail,1,,0,0,0,0,
2024-08-01,COLORADO,LARIMER & BOULDER COUNTIES BETWEEN 6000 & 9000 FEET,Wildfire,0,,0,0,0,0,
2024-06-03,TEXAS,INLAND NUECES COUNTY,Heat,0,,0,0,0,0,
2024-06-03,TEXAS,INLAND SAN PATRICIO COUNTY,Heat,0,,0,0,0,0,
2024-06-03,TEXAS,JIM WELLS,Heat,0,,0,0,0,0,
2024-06-03,TEXAS,LA SALLE,Heat,0,,0,0,0,0,
2024-06-04,TEXAS,INLAND SAN PATRICIO COUNTY,Excessive Heat,0,,0,0,0,0,
2024-07-05,LOUISIANA,BIENVILLE,Heat,0,,0,0,0,0,
2024-06-09,TEXAS,REAGAN,Thunderstorm Wind,53,MG,0,0,0,0,
2024-06-19,WISCONSIN,BAYFIELD,Flash Flood,0,,1,0,50000,0,
2024-06-10,TEXAS,GAINES,Thunderstorm Wind,52,MG,0,0,0,0,
2024-06-12,NEW MEXICO,EDDY COUNTY PLAINS,Dust Storm,0,,0,0,0,0,
2024-06-15,TEXAS,MARTIN,Hail,1,,0,0,0,0,
2024-06-18,MINNESOTA,ITASCA,Hail,1.25,,0,0,0,0,
2024-06-18,MINNESOTA,ST. LOUIS,Hail,0.75,,0,0,0,0,
2024-07-01,ARKANSAS,LAFAYETTE,Excessive Heat,0,,0,0,0,0,
2024-06-18,MINNESOTA,ITASCA,Flash Flood,0,,0,0,0,0,
2024-06-18,MINNESOTA,ST. LOUIS,Flash Flood,0,,0,0,0,0,
2024-06-18,MINNESOTA,ST. LOUIS,Flash Flood,0,,0,0,0,0,
2024-07-01,TEXAS,CASS,Excessive Heat,0,,0,0,0,0,
2024-07-03,ARKANSAS,LITTLE RIVER,Excessive Heat,0,,0,0,0,0,
2024-07-03,ARKANSAS,HEMPSTEAD,Excessive Heat,0,,0,0,0,0,
2024-06-12,MINNESOTA,PINE,Hail,1.75,,0,0,0,0,
2024-06-13,MINNESOTA,ITASCA,Hail,1.5,,0,0,0,0,
2024-06-13,MINNESOTA,ITASCA,Hail,0.88,,0,0,0,0,
2024-07-15,TEXAS,MORRIS,Heat,0,,0,0,0,0,
2024-07-15,TEXAS,PANOLA,Heat,0,,0,0,0,0,
2024-07-15,TEXAS,RED RIVER,Heat,0,,0,0,0,0,
2024-07-08,LOUISIANA,WEBSTER,Tornado,0,,0,0,50000,0,EF1
2024-07-08,TEXAS,NACOGDOCHES,Tornado,0,,0,0,75000,0,EF1
2024-07-15,TEXAS,ANGELINA,Heat,0,,0,0,0,0,
2024-07-15,TEXAS,BOWIE,Heat,0,,0,0,0,0,
2024-07-13,ILLINOIS,JACKSON,Flood,0,,0,0,0,0,
2024-07-13,ILLINOIS,UNION,Flash Flood,0,,0,0,0,0,
2024-07-31,KANSAS,SMITH,Thunderstorm Wind,61,EG,0,0,75000,0,
2024-07-31,KANSAS,PHILLIPS,Thunderstorm Wind,52,EG,0,0,125000,1000000,
2024-07-29,KENTUCKY,BALLARD,Excessive Heat,0,,0,0,0,0,
2024-07-29,KENTUCKY,CARLISLE,Excessive Heat,0,,0,0,0,0,
2024-07-29,KENTUCKY,FULTON,Excessive Heat,0,,0,0,0,0,
2024-07-16,NEBRASKA,FRANKLIN,Thunderstorm Wind,61,EG,0,0,10000,0,
2024-07-04,MISSOURI,CARTER,Heat,0,,0,0,0,0,
2024-07-31,KENTUCKY,MARSHALL,Heat,0,,0,0,0,0,
2024-07-30,KENTUCKY,TODD,Heat,0,,0,0,0,0,
2024-07-31,KENTUCKY,TODD,Excessive Heat,0,,0,0,0,0,
2024-07-31,KENTUCKY,HENDERSON,Excessive Heat,0,,0,0,0,0,
2024-07-29,MISSOURI,NEW MADRID,Excessive Heat,0,,0,0,0,0,
2024-07-03,INDIANA,GIBSON,Thunderstorm Wind,56,EG,0,0,5000,0,
2024-07-03,INDIANA,GIBSON,Flash Flood,0,,0,0,0,0,
2024-07-03,INDIANA,VANDERBURGH,Flash Flood,0,,0,0,50000,0,
2024-07-03,INDIANA,VANDERBURGH,Heat,0,,0,0,0,0,
2024-05-30,TEXAS,BRISCOE,Thunderstorm Wind,51,MG,0,0,0,0,
2024-08-20,ATLANTIC SOUTH,CHARLESTON HARBOR,Marine Thunderstorm Wind,44,MG,0,0,0,0,
2024-08-05,SOUTH CAROLINA,SOUTHERN COLLETON,Tropical Storm,0,,0,0,0,0,
2024-08-06,GEORGIA,EFFINGHAM,Tropical Storm,0,,0,0,0,0,
2024-10-20,NEW MEXICO,CHAVES,Flood,0,,0,0,0,0,
