geoid,county_name,state_abbr,year,industry_code,industry_name,annual_avg_employment,total_annual_wages,avg_weekly_wage,num_establishments
55019,Clark County,WI,2024,00,All Industries,5466,238556638,839,80
55021,Columbia County,WI,2024,00,All Industries,57041,4450753457,1501,3282
55023,Crawford County,WI,2024,00,All Industries,48616,3520323764,1393,2456
55025,Dane County,WI,2024,00,All Industries,40192,2684598261,1285,1748
55027,Dodge County,WI,2024,00,All Industries,31767,1943437744,1176,1159
55029,Door County,WI,2024,00,All Industries,23342,1296914625,1068,687
55031,Douglas County,WI,2024,00,All Industries,14917,745028902,960,335
55033,Dunn County,WI,2024,00,All Industries,6493,287824904,852,100
55035,Eau Claire County,WI,2024,00,All Industries,58068,4570650164,1514,3391
55037,Florence County,WI,2024,00,All Industries,49643,3628683252,1406,2550
55039,Fond du Lac County,WI,2024,00,All Industries,41219,2781421216,1298,1828
55041,Forest County,WI,2024,00,All Industries,32794,2028723480,1190,1224
55043,Grant County,WI,2024,00,All Industries,24369,1370663142,1082,739
55045,Green County,WI,2024,00,All Industries,15945,807290830,974,371
55047,Green Lake County,WI,2024,00,All Industries,7520,338499669,866,122
55049,Iowa County,WI,2024,00,All Industries,59095,4691953370,1527,3501
55051,Iron County,WI,2024,00,All Industries,50670,3738449239,1419,2646
55053,Jackson County,WI,2024,00,All Industries,42246,2879650669,1311,1910
55055,Jefferson County,WI,2024,00,All Industries,33821,2115415715,1203,1291
55057,Juneau County,WI,2024,00,All Industries,25396,1445818158,1095,791
55059,Kenosha County,WI,2024,00,All Industries,16972,870909312,987,410
55061,Kewaunee County,WI,2024,00,All Industries,8547,390580932,879,146
55063,La Crosse County,WI,2024,00,All Industries,122,4889949,771,1
55065,Lafayette County,WI,2024,00,All Industries,51698,3849696191,1432,2744
55067,Langlade County,WI,2024,00,All Industries,43273,2979286622,1324,1993
55069,Lincoln County,WI,2024,00,All Industries,34848,2203514449,1216,1360
55071,Manitowoc County,WI,2024,00,All Industries,26424,1522437289,1108,846
55073,Marathon County,WI,2024,00,All Industries,17999,935934294,1000,450
55075,Marinette County,WI,2024,00,All Industries,9574,444068695,892,172
55077,Marquette County,WI,2024,00,All Industries,1149,46840494,784,13
55078,Menominee County,WI,2024,00,All Industries,56937,4438699300,1499,3271
55079,Milwaukee County,WI,2024,00,All Industries,52725,3962275861,1445,2844
55081,Monroe County,WI,2024,00,All Industries,44300,3080329073,1337,2078
55083,Oconto County,WI,2024,00,All Industries,35875,2293019682,1229,1431
55085,Oneida County,WI,2024,00,All Industries,27451,1600405989,1121,902
55087,Outagamie County,WI,2024,00,All Industries,19026,1002365775,1013,492
55089,Ozaukee County,WI,2024,00,All Industries,10601,498962958,905,200
55091,Pepin County,WI,2024,00,All Industries,2177,90238988,797,26
55093,Pierce County,WI,2024,00,All Industries,53752,4076262031,1458,2945
55095,Polk County,WI,2024,00,All Industries,45327,3182778024,1350,2165
55097,Portage County,WI,2024,00,All Industries,36903,2383996016,1242,1504
55099,Price County,WI,2024,00,All Industries,28478,1679781187,1134,961
55101,Racine County,WI,2024,00,All Industries,20053,1070203754,1026,536
55103,Richland County,WI,2024,00,All Industries,11628,555263719,918,229
55105,Rock County,WI,2024,00,All Industries,3204,135003216,810,41
55107,Rusk County,WI,2024,00,All Industries,54779,4191654699,1472,3048
55109,St. Croix County,WI,2024,00,All Industries,46354,3286633474,1364,2254
55111,Sauk County,WI,2024,00,All Industries,37930,2476314932,1256,1578
55113,Sawyer County,WI,2024,00,All Industries,29505,1760562884,1147,1021
55115,Shawano County,WI,2024,00,All Industries,21080,1139448233,1039,581
55117,Sheboygan County,WI,2024,00,All Industries,12656,613019416,931,260
55119,Taylor County,WI,2024,00,All Industries,4231,181173942,823,57
55121,Trempealeau County,WI,2024,00,All Industries,55806,4308453867,1485,3153
55123,Vernon County,WI,2024,00,All Industries,47382,3391967011,1377,2345
55125,Vilas County,WI,2024,00,All Industries,38957,2570040347,1269,1654
55127,Walworth County,WI,2024,00,All Industries,30532,1842751081,1161,1082
55129,Washburn County,WI,2024,00,All Industries,22107,1210099211,1053,628
55131,Washington County,WI,2024,00,All Industries,13683,672133860,945,293
55133,Waukesha County,WI,2024,00,All Industries,5258,228751167,837,76
55135,Waupaca County,WI,2024,00,All Industries,56833,4426659533,1498,3260
55137,Waushara County,WI,2024,00,All Industries,48409,3498636143,1390,2437
55139,Winnebago County,WI,2024,00,All Industries,39984,2665172261,1282,1732
55141,Wood County,WI,2024,00,All Industries,31559,1926345776,1174,1146
56001,Albany County,WY,2024,00,All Industries,10431,479414380,884,182
56003,Big Horn County,WY,2024,00,All Industries,602,24287134,776,6
56005,Campbell County,WY,2024,00,All Industries,60773,4541421246,1437,3246
56007,Carbon County,WY,2024,00,All Industries,50945,3520867569,1329,2363
56009,Converse County,WY,2024,00,All Industries,41116,2610647588,1221,1619
56011,Crook County,WY,2024,00,All Industries,31287,1810836032,1113,1012
56013,Fremont County,WY,2024,00,All Industries,21458,1121432899,1005,543
56015,Goshen County,WY,2024,00,All Industries,11629,542438191,897,213
56017,Hot Springs County,WY,2024,00,All Industries,1800,73851907,789,20
56019,Johnson County,WY,2024,00,All Industries,61972,4673455663,1450,3363
56021,Laramie County,WY,2024,00,All Industries,52143,3639368220,1342,2463
56023,Lincoln County,WY,2024,00,All Industries,42314,2715689201,1234,1702
56025,Natrona County,WY,2024,00,All Industries,32485,1902418606,1126,1079
56027,Niobrara County,WY,2024,00,All Industries,22656,1199556436,1018,593
56029,Park County,WY,2024,00,All Industries,12828,607150019,910,246
56031,Platte County,WY,2024,00,All Industries,2999,125099081,802,36
56033,Sheridan County,WY,2024,00,All Industries,63170,4807056039,1463,3482
56035,Sublette County,WY,2024,00,All Industries,53341,3759509558,1355,2566
56037,Sweetwater County,WY,2024,00,All Industries,43512,2822371501,1247,1787
56039,Teton County,WY,2024,00,All Industries,33684,1995701116,1139,1147
56041,Uinta County,WY,2024,00,All Industries,23855,1279374291,1031,645
56043,Washakie County,WY,2024,00,All Industries,14026,673455890,923,281
56045,Weston County,WY,2024,00,All Industries,4197,177945913,815,55
01001,Autauga County,AL,2024,00,All Industries,28028,1644828798,1129,935
01003,Baldwin County,AL,2024,00,All Industries,19603,1040306466,1021,516
01005,Barbour County,AL,2024,00,All Industries,11178,530421530,913,216
01007,Bibb County,AL,2024,00,All Industries,2754,115215827,805,34
01009,Blount County,AL,2024,00,All Industries,54329,4140921044,1466,3003
01011,Bullock County,AL,2024,00,All Industries,45904,3240954919,1358,2215
01013,Butler County,AL,2024,00,All Industries,37480,2435691178,1250,1545
01015,Calhoun County,AL,2024,00,All Industries,29055,1724994230,1142,994
01017,Chambers County,AL,2024,00,All Industries,20630,1108934679,1034,561
01019,Cherokee County,AL,2024,00,All Industries,12206,587560662,926,246
01021,Chilton County,AL,2024,00,All Industries,3781,160770288,818,50
01023,Choctaw County,AL,2024,00,All Industries,55356,4257103946,1479,3107
01025,Clarke County,AL,2024,00,All Industries,46931,3345600602,1371,2305
01027,Clay County,AL,2024,00,All Industries,38507,2528800327,1263,1621
01029,Cleburne County,AL,2024,00,All Industries,30082,1806566160,1155,1055
01031,Coffee County,AL,2024,00,All Industries,21657,1178969391,1047,607
01033,Colbert County,AL,2024,00,All Industries,13233,646058840,939,278
01035,Conceuh County,AL,2024,00,All Industries,4808,207731247,831,67
01037,Coosa County,AL,2024,00,All Industries,56383,4374693347,1492,3213
01039,Covington County,AL,2024,00,All Industries,47959,3451724757,1384,2396
01041,Crenshaw County,AL,2024,00,All Industries,39534,2623315975,1276,1698
01043,Cullman County,AL,2024,00,All Industries,31109,1889544590,1168,1118
01045,Dale County,AL,2024,00,All Industries,22685,1250465725,1060,656
01047,Dallas County,AL,2024,00,All Industries,14260,705963517,952,312
01049,DeKalb County,AL,2024,00,All Industries,5835,256098706,844,87
01051,Elmore County,AL,2024,00,All Industries,57410,4493689247,1505,3321
01053,Escambia County,AL,2024,00,All Industries,48986,3559184123,1397,2490
01055,Etowah County,AL,2024,00,All Industries,40561,2719238123,1289,1777
01057,Fayette County,AL,2024,00,All Industries,32136,1973929519,1181,1182
01059,Franklin County,AL,2024,00,All Industries,23712,1323314120,1073,706
01061,Geneva County,AL,2024,00,All Industries,15287,767274693,965,348
01063,Greene County,AL,2024,00,All Industries,6862,305872664,857,108
01065,Hale County,AL,2024,00,All Industries,58438,4614170604,1518,3430
01067,Henry County,AL,2024,00,All Industries,50013,3668049988,1410,2585
01069,Houston County,AL,2024,00,All Industries,41588,2816566769,1302,1857
01071,Jackson County,AL,2024,00,All Industries,33164,2059783056,1194,1248
01073,Jefferson County,AL,2024,00,All Industries,24739,1397569014,1086,757
01075,Lamar County,AL,2024,00,All Industries,16314,829992369,978,385
01077,Lauderdale County,AL,2024,00,All Industries,7889,357053121,870,131
01079,Lawrence County,AL,2024,00,All Industries,59465,4735980187,1532,3541
01081,Lee County,AL,2024,00,All Industries,51040,3778322352,1424,2681
01083,Limestone County,AL,2024,00,All Industries,42615,2915301915,1316,1940
01085,Lowndes County,AL,2024,00,All Industries,34191,2146981668,1208,1316
01087,Macon County,AL,2024,00,All Industries,25766,1473230407,1100,811
01089,Madison County,AL,2024,00,All Industries,17341,894116544,992,424
01091,Marengo County,AL,2024,00,All Industries,8917,409686021,884,155
01093,Marion County,AL,2024,00,All Industries,492,19841334,776,5
01095,Marshall County,AL,2024,00,All Industries,52067,3890001216,1437,2780
01097,Mobile County,AL,2024,00,All Industries,43642,3015443559,1329,2024
01099,Monroe County,AL,2024,00,All Industries,35218,2235586779,1221,1386
01101,Montgomery County,AL,2024,00,All Industries,26793,1550298299,1113,866
01103,Morgan County,AL,2024,00,All Industries,18368,959647217,1005,465
01105,Perry County,AL,2024,00,All Industries,9944,463680161,897,182
01107,Pickens County,AL,2024,00,All Industries,1519,62298256,789,17
01109,Pike County,AL,2024,00,All Industries,53094,4003086578,1450,2880
01111,Randolph County,AL,2024,00,All Industries,44670,3117061483,1342,2110
01113,Russell County,AL,2024,00,All Industries,36245,2325598388,1234,1457
01115,St. Clair County,AL,2024,00,All Industries,27820,1628772691,1126,923
01117,Shelby County,AL,2024,00,All Industries,19396,1026637320,1018,507
01119,Sumter County,AL,2024,00,All Industries,10971,519080800,910,210
01121,Talladega County,AL,2024,00,All Industries,2546,106161676,802,31
01123,Tallapoosa County,AL,2024,00,All Industries,54121,4117578439,1463,2982
01125,Tuscaloosa County,AL,2024,00,All Industries,45697,3220016811,1355,2197
01127,Walker County,AL,2024,00,All Industries,37272,2417016497,1247,1530
01129,Washington County,AL,2024,00,All Industries,28847,1708653581,1139,982
01131,Wilcox County,AL,2024,00,All Industries,20423,1094981677,1031,552
01133,Winston County,AL,2024,00,All Industries,11998,575887938,923,240
02013,Aleutians East Borough,AK,2024,00,All Industries,29321,1664115310,1091,907
02016,Aleutians West Census Area,AK,2024,00,All Industries,14578,704560172,929,298
02020,Anchorage Municipality,AK,2024,00,All Industries,64921,5005243368,1483,3660
02050,Bethel Census Area,AK,2024,00,All Industries,57488,4188029915,1401,2936
02060,Bristol Bay Borough,AK,2024,00,All Industries,8344,373545801,861,133
02063,Chugach Census Area,AK,2024,00,All Industries,63601,4855522868,1468,3525
02066,Copper River Census Area,AK,2024,00,All Industries,48858,3318376961,1306,2194
02068,Denali Borough,AK,2024,00,All Industries,39029,2431598106,1198,1478
02070,Dillingham Census Area,AK,2024,00,All Industries,29200,1655227675,1090,901
02090,Fairbanks North Star Borough,AK,2024,00,All Industries,912,36955382,779,10
02100,Haines Borough,AK,2024,00,All Industries,21768,1141490815,1008,556
02105,Hoonah-Angoon Census Area,AK,2024,00,All Industries,67196,5268017345,1508,3897
02110,Juneau City and Borough,AK,2024,00,All Industries,42624,2743136784,1238,1724
02122,Kenai Peninsula Borough,AK,2024,00,All Industries,53651,3790864241,1359,2593
02130,Ketchikan Gateway Borough,AK,2024,00,All Industries,14336,690880481,927,290
02150,Kodiak Island Borough,AK,2024,00,All Industries,56048,4036990073,1385,2804
02158,Kusilvak Census Area,AK,2024,00,All Industries,16733,829312911,953,367
02164,Lake and Peninsula Borough,AK,2024,00,All Industries,57246,4162478691,1398,2913
02170,Matanuska-Susitna Borough,AK,2024,00,All Industries,27760,1550749761,1074,828
02180,Nome Census Area,AK,2024,00,All Industries,48616,3295213384,1303,2174
02185,North Slope Borough,AK,2024,00,All Industries,24044,1292107084,1033,653
02188,Northwest Arctic Borough,AK,2024,00,All Industries,9301,421470900,871,155
02195,Petersburg Borough,AK,2024,00,All Industries,44900,2947997487,1263,1889
02198,Prince of Wales-Hyder Census Area,AK,2024,00,All Industries,30156,1725896200,1101,951
02220,Sitka City and Borough,AK,2024,00,All Industries,62040,4680990939,1451,3370
02230,Skagway Municipality,AK,2024,00,All Industries,12896,610868846,911,248
02240,Southeast Fairbanks Census Area,AK,2024,00,All Industries,33751,2000980299,1140,1151
02261,Valdez-Cordova Census Area,AK,2024,00,All Industries,549,22132216,775,6
02275,Wrangell City and Borough,AK,2024,00,All Industries,1747,71624294,788,20
02282,Yakutat City and Borough,AK,2024,00,All Industries,37346,2290834694,1180,1370
02290,Yukon-Koyukuk Census Area,AK,2024,00,All Industries,68031,5365943809,1517,3986
04001,Apache County,AZ,2024,00,All Industries,50987,3772585643,1423,2676
04003,Cochise County,AZ,2024,00,All Industries,42562,2910162504,1315,1935
04005,Coconino County,AZ,2024,00,All Industries,34137,2142376761,1207,1312
04007,Gila County,AZ,2024,00,All Industries,25713,1469285557,1099,808
04009,Graham County,AZ,2024,00,All Industries,17288,890768991,991,422
04011,Greenlee County,AZ,2024,00,All Industries,8863,406889822,883,154
04012,La Paz County,AZ,2024,00,All Industries,4651,200460812,829,65
04013,Maricopa County,AZ,2024,00,All Industries,439,17688342,775,5
04015,Mohave County,AZ,2024,00,All Industries,52014,3884191690,1436,2775
04017,Navajo County,AZ,2024,00,All Industries,43589,3010231332,1328,2019
04019,Pima County,AZ,2024,00,All Industries,35164,2230908371,1220,1382
04021,Pinal County,AZ,2024,00,All Industries,26740,1546280632,1112,863
04023,Santa Cruz County,AZ,2024,00,All Industries,18315,956226848,1004,463
04025,Yavapai County,AZ,2024,00,All Industries,9890,460810461,896,180
04027,Yuma County,AZ,2024,00,All Industries,1466,60072447,788,16
05001,Arkansas County,AR,2024,00,All Industries,45080,2964450455,1265,1902
05003,Ashley County,AR,2024,00,All Industries,35251,2120111743,1157,1240
05005,Baxter County,AR,2024,00,All Industries,25422,1386181455,1049,716
05007,Benton County,AR,2024,00,All Industries,15593,762659592,941,330
05009,Boone County,AR,2024,00,All Industries,5764,249546153,833,81
05011,Bradley County,AR,2024,00,All Industries,65936,5121740801,1494,3765
05013,Calhoun County,AR,2024,00,All Industries,56107,4043126203,1386,2810
05015,Carroll County,AR,2024,00,All Industries,46278,3074920029,1278,1993
05017,Chicot County,AR,2024,00,All Industries,36449,2217122279,1170,1313
05019,Clark County,AR,2024,00,All Industries,26620,1469732954,1062,772
05021,Clay County,AR,2024,00,All Industries,16792,832801647,954,369
