geoid,county_name,state_abbr,year,industry_code,industry_name,annual_avg_employment,total_annual_wages,avg_weekly_wage,num_establishments
31075,Grant County,NE,2020,31-33,Manufacturing,8673,665137042,1475,485
31077,Greeley County,NE,2020,31-33,Manufacturing,6364,452315419,1367,311
31079,Hall County,NE,2020,31-33,Manufacturing,4409,288602617,1259,184
31081,Hamilton County,NE,2020,31-33,Manufacturing,2810,168153633,1151,98
31083,Harlan County,NE,2020,31-33,Manufacturing,1565,84861636,1043,43
31085,Hayes County,NE,2020,31-33,Manufacturing,675,32810552,935,14
31087,Hitchcock County,NE,2020,31-33,Manufacturing,140,6018847,827,2
31089,Holt County,NE,2020,31-33,Manufacturing,8979,694752815,1488,509
31091,Hooker County,NE,2020,31-33,Manufacturing,6626,475474053,1380,329
31093,Howard County,NE,2020,31-33,Manufacturing,4629,306173050,1272,198
31095,Jefferson County,NE,2020,31-33,Manufacturing,2986,180730372,1164,106
31097,Johnson County,NE,2020,31-33,Manufacturing,1698,93236244,1056,49
31099,Kearney County,NE,2020,31-33,Manufacturing,765,37709134,948,17
31101,Keith County,NE,2020,31-33,Manufacturing,186,8123833,840,3
31103,Keya Paha County,NE,2020,31-33,Manufacturing,9290,725177963,1501,535
31105,Kimball County,NE,2020,31-33,Manufacturing,6894,499426164,1393,349
31107,Knox County,NE,2020,31-33,Manufacturing,4853,324312087,1285,211
31109,Lancaster County,NE,2020,31-33,Manufacturing,3167,193854200,1177,116
31111,Lincoln County,NE,2020,31-33,Manufacturing,1836,102070969,1069,54
31113,Logan County,NE,2020,31-33,Manufacturing,859,42930885,961,19
31115,Loup County,NE,2020,31-33,Manufacturing,238,10557986,853,4
31117,McPherson County,NE,2020,31-33,Manufacturing,9606,756422757,1514,561
31119,Madison County,NE,2020,31-33,Manufacturing,7167,524110948,1406,368
31121,Merrick County,NE,2020,31-33,Manufacturing,5083,343162968,1298,226
31123,Morrill County,NE,2020,31-33,Manufacturing,3354,207597284,1190,125
31125,Nance County,NE,2020,31-33,Manufacturing,1979,111376083,1082,60
31127,Nemaha County,NE,2020,31-33,Manufacturing,959,48585345,974,22
31129,Nuckolls County,NE,2020,31-33,Manufacturing,295,13288583,866,5
31131,Otoe County,NE,2020,31-33,Manufacturing,9928,788576896,1527,589
31133,Pawnee County,NE,2020,31-33,Manufacturing,7446,549612491,1419,389
31135,Perkins County,NE,2020,31-33,Manufacturing,5318,362669823,1311,241
31137,Phelps County,NE,2020,31-33,Manufacturing,3545,221846789,1203,136
31139,Pierce County,NE,2020,31-33,Manufacturing,2128,121218821,1095,66
31141,Platte County,NE,2020,31-33,Manufacturing,1065,54684842,987,26
31143,Polk County,NE,2020,31-33,Manufacturing,357,16325898,879,6
31147,Richardson County,NE,2020,31-33,Manufacturing,7729,575794121,1433,411
31149,Rock County,NE,2020,31-33,Manufacturing,5558,382842922,1325,256
31151,Saline County,NE,2020,31-33,Manufacturing,3742,236737463,1217,146
31153,Sarpy County,NE,2020,31-33,Manufacturing,2281,131496212,1109,73
31155,Saunders County,NE,2020,31-33,Manufacturing,1175,61137635,1001,29
31157,Scotts Bluff County,NE,2020,31-33,Manufacturing,424,19680201,893,8
31159,Seward County,NE,2020,31-33,Manufacturing,28,1142375,785,1
31161,Sheridan County,NE,2020,31-33,Manufacturing,8018,602814423,1446,433
31163,Sherman County,NE,2020,31-33,Manufacturing,5804,403762104,1338,273
31165,Sioux County,NE,2020,31-33,Manufacturing,3945,252281631,1230,158
31167,Stanton County,NE,2020,31-33,Manufacturing,2441,142391472,1122,80
31169,Thayer County,NE,2020,31-33,Manufacturing,1291,68057377,1014,33
31171,Thomas County,NE,2020,31-33,Manufacturing,497,23408863,906,9
31173,Thurston County,NE,2020,31-33,Manufacturing,57,2364580,798,1
31175,Valley County,NE,2020,31-33,Manufacturing,8312,630609853,1459,456
31177,Washington County,NE,2020,31-33,Manufacturing,6055,425369443,1351,290
31179,Wayne County,NE,2020,31-33,Manufacturing,4153,268426985,1243,169
31181,Webster County,NE,2020,31-33,Manufacturing,2605,153741928,1135,88
31183,Wheeler County,NE,2020,31-33,Manufacturing,1412,75402991,1027,38
31185,York County,NE,2020,31-33,Manufacturing,574,27428641,919,11
32001,Churchill County,NV,2020,31-33,Manufacturing,9902,755208722,1467,548
32003,Clark County,NV,2020,31-33,Manufacturing,7239,511448662,1359,350
32005,Douglas County,NV,2020,31-33,Manufacturing,4989,324461492,1251,206
32007,Elko County,NV,2020,31-33,Manufacturing,3154,187407253,1143,108
32009,Esmeralda County,NV,2020,31-33,Manufacturing,1733,93239647,1035,47
32011,Eureka County,NV,2020,31-33,Manufacturing,726,34983027,927,15
32013,Humboldt County,NV,2020,31-33,Manufacturing,133,5661747,819,2
32015,Lander County,NV,2020,31-33,Manufacturing,10255,789153657,1480,576
32017,Lincoln County,NV,2020,31-33,Manufacturing,7541,537949300,1372,371
32019,Lyon County,NV,2020,31-33,Manufacturing,5241,344439239,1264,221
32021,Mineral County,NV,2020,31-33,Manufacturing,3356,201707931,1156,118
32023,Nye County,NV,2020,31-33,Manufacturing,1884,102653907,1048,53
32027,Pershing County,NV,2020,31-33,Manufacturing,183,7915534,832,3
32029,Storey County,NV,2020,31-33,Manufacturing,10614,824047860,1493,605
32031,Washoe County,NV,2020,31-33,Manufacturing,7850,565367683,1385,393
32033,White Pine County,NV,2020,31-33,Manufacturing,5500,365226940,1277,237
32510,Carson City,NV,2020,31-33,Manufacturing,551,25830076,902,10
33001,Belknap County,NH,2020,31-33,Manufacturing,4386,298410037,1308,198
33003,Carroll County,NH,2020,31-33,Manufacturing,2917,182080544,1200,111
33005,Cheshire County,NH,2020,31-33,Manufacturing,1744,99066209,1092,54
33007,Coos County,NH,2020,31-33,Manufacturing,866,44328423,984,21
33009,Grafton County,NH,2020,31-33,Manufacturing,285,12987762,876,5
33011,Hillsborough County,NH,2020,31-33,Manufacturing,8482,678175176,1538,508
33013,Merrimack County,NH,2020,31-33,Manufacturing,6386,474723540,1430,338
33015,Rockingham County,NH,2020,31-33,Manufacturing,4585,315089018,1322,210
33017,Strafford County,NH,2020,31-33,Manufacturing,3080,194364147,1214,120
33019,Sullivan County,NH,2020,31-33,Manufacturing,1871,107561507,1106,60
34001,Atlantic County,NJ,2020,31-33,Manufacturing,2801,167515448,1150,97
34003,Bergen County,NJ,2020,31-33,Manufacturing,1558,84426655,1042,43
34005,Burlington County,NJ,2020,31-33,Manufacturing,671,32592256,934,14
34007,Camden County,NJ,2020,31-33,Manufacturing,138,5927955,826,2
34009,Cape May County,NJ,2020,31-33,Manufacturing,8963,693196052,1487,508
34011,Cumberland County,NJ,2020,31-33,Manufacturing,6613,474306005,1379,328
34013,Essex County,NJ,2020,31-33,Manufacturing,4617,305215143,1271,197
34015,Gloucester County,NJ,2020,31-33,Manufacturing,2976,180019275,1163,106
34017,Hudson County,NJ,2020,31-33,Manufacturing,1691,92791739,1055,48
34019,Hunterdon County,NJ,2020,31-33,Manufacturing,760,37435641,947,16
34021,Mercer County,NJ,2020,31-33,Manufacturing,184,8029937,839,3
34023,Middlesex County,NJ,2020,31-33,Manufacturing,9274,723599183,1500,534
34025,Monmouth County,NJ,2020,31-33,Manufacturing,6880,498167274,1392,348
34027,Morris County,NJ,2020,31-33,Manufacturing,4841,323337997,1284,211
34029,Ocean County,NJ,2020,31-33,Manufacturing,3157,193129818,1176,115
34031,Passaic County,NJ,2020,31-33,Manufacturing,1828,101561205,1068,54
34033,Salem County,NJ,2020,31-33,Manufacturing,854,42650624,960,19
34035,Somerset County,NJ,2020,31-33,Manufacturing,235,10416544,852,4
34037,Sussex County,NJ,2020,31-33,Manufacturing,9590,754821782,1514,560
34039,Union County,NJ,2020,31-33,Manufacturing,7153,522832763,1406,367
34041,Warren County,NJ,2020,31-33,Manufacturing,5071,342172481,1298,225
35001,Bernalillo County,NM,2020,31-33,Manufacturing,1284,66221310,992,31
35003,Catron County,NM,2020,31-33,Manufacturing,441,20267375,884,8
35005,Chaves County,NM,2020,31-33,Manufacturing,13,524437,776,1
35006,Cibola County,NM,2020,31-33,Manufacturing,10558,818594178,1491,601
35007,Colfax County,NM,2020,31-33,Manufacturing,9128,682088349,1437,487
35009,Curry County,NM,2020,31-33,Manufacturing,6579,454664021,1329,305
35011,De Baca County,NM,2020,31-33,Manufacturing,4444,282158073,1221,175
35013,Dona Ana County,NM,2020,31-33,Manufacturing,2723,157594858,1113,88
35015,Eddy County,NM,2020,31-33,Manufacturing,1415,73946471,1005,36
35017,Grant County,NM,2020,31-33,Manufacturing,522,24347399,897,10
35019,Guadalupe County,NM,2020,31-33,Manufacturing,43,1764121,789,1
35021,Harding County,NM,2020,31-33,Manufacturing,9468,713978112,1450,514
35023,Hidalgo County,NM,2020,31-33,Manufacturing,6868,479339281,1342,324
35025,Lea County,NM,2020,31-33,Manufacturing,4682,300475200,1234,188
35027,Lincoln County,NM,2020,31-33,Manufacturing,2910,170410222,1126,97
35028,Los Alamos County,NM,2020,31-33,Manufacturing,2180,121539322,1072,65
35029,Luna County,NM,2020,31-33,Manufacturing,1553,82221646,1018,41
35031,McKinley County,NM,2020,31-33,Manufacturing,609,28822319,910,12
35033,Mora County,NM,2020,31-33,Manufacturing,79,3295155,802,1
35035,Otero County,NM,2020,31-33,Manufacturing,9813,746713984,1463,541
35037,Quay County,NM,2020,31-33,Manufacturing,7163,504833200,1355,345
35039,Rio Arriba County,NM,2020,31-33,Manufacturing,4926,319507441,1247,202
35041,Roosevelt County,NM,2020,31-33,Manufacturing,3104,183896402,1139,106
35043,Sandoval County,NM,2020,31-33,Manufacturing,1696,90953957,1031,46
35045,San Juan County,NM,2020,31-33,Manufacturing,702,33704459,923,14
35047,San Miguel County,NM,2020,31-33,Manufacturing,121,5129866,815,2
35049,Santa Fe County,NM,2020,31-33,Manufacturing,10164,780383016,1477,569
35051,Sierra County,NM,2020,31-33,Manufacturing,7464,531158104,1369,365
35053,Socorro County,NM,2020,31-33,Manufacturing,5177,339332670,1261,217
35055,Taos County,NM,2020,31-33,Manufacturing,3304,198007847,1152,115
35057,Torrance County,NM,2020,31-33,Manufacturing,1845,100207989,1044,51
35059,Union County,NM,2020,31-33,Manufacturing,801,39006145,936,17
35061,Valencia County,NM,2020,31-33,Manufacturing,170,7323659,828,2
36001,Albany County,NY,2020,31-33,Manufacturing,136,5894631,834,2
36003,Allegany County,NY,2020,31-33,Manufacturing,7615,591886604,1495,435
36005,Bronx County,NY,2020,31-33,Manufacturing,5636,406411657,1387,283
36007,Broome County,NY,2020,31-33,Manufacturing,3953,262848740,1279,170
36009,Cattaraugus County,NY,2020,31-33,Manufacturing,2565,156149558,1171,93
36011,Cayuga County,NY,2020,31-33,Manufacturing,1473,81398802,1063,43
36013,Chautauqua County,NY,2020,31-33,Manufacturing,677,33609053,955,15
36015,Chemung County,NY,2020,31-33,Manufacturing,177,7792891,847,3
36017,Chenango County,NY,2020,31-33,Manufacturing,7876,617566374,1508,457
36019,Clinton County,NY,2020,31-33,Manufacturing,5861,426649779,1400,299
36021,Columbia County,NY,2020,31-33,Manufacturing,4142,278252289,1292,182
36023,Cortland County,NY,2020,31-33,Manufacturing,2718,167324923,1184,100
36025,Delaware County,NY,2020,31-33,Manufacturing,1590,88953057,1076,48
36027,Dutchess County,NY,2020,31-33,Manufacturing,758,38149273,968,17
36029,Erie County,NY,2020,31-33,Manufacturing,222,9926151,860,4
36031,Essex County,NY,2020,31-33,Manufacturing,8142,643999070,1521,479
36033,Franklin County,NY,2020,31-33,Manufacturing,6091,447563441,1413,316
36035,Fulton County,NY,2020,31-33,Manufacturing,4336,294253992,1305,194
36037,Genesee County,NY,2020,31-33,Manufacturing,2876,179021057,1197,109
36039,Greene County,NY,2020,31-33,Manufacturing,1712,96950697,1089,53
36041,Hamilton County,NY,2020,31-33,Manufacturing,844,43055493,981,20
36043,Herkimer County,NY,2020,31-33,Manufacturing,271,12302629,873,5
36045,Jefferson County,NY,2020,31-33,Manufacturing,8413,671194961,1534,502
36047,Kings County,NY,2020,31-33,Manufacturing,6325,469088750,1426,333
36049,Lewis County,NY,2020,31-33,Manufacturing,4534,310795573,1318,207
36051,Livingston County,NY,2020,31-33,Manufacturing,3038,191185301,1210,117
36053,Madison County,NY,2020,31-33,Manufacturing,1838,105344678,1102,58
36055,Monroe County,NY,2020,31-33,Manufacturing,934,48286285,994,23
36057,Montgomery County,NY,2020,31-33,Manufacturing,325,14976623,886,6
36059,Nassau County,NY,2020,31-33,Manufacturing,13,526051,778,1
36061,New York County,NY,2020,31-33,Manufacturing,6564,491308772,1439,352
36063,Niagara County,NY,2020,31-33,Manufacturing,4737,327954483,1331,220
36065,Oneida County,NY,2020,31-33,Manufacturing,3205,203889488,1223,127
36067,Onondaga County,NY,2020,31-33,Manufacturing,1969,114201216,1115,64
36069,Ontario County,NY,2020,31-33,Manufacturing,1028,53849867,1007,26
36071,Orange County,NY,2020,31-33,Manufacturing,384,17958404,899,7
36073,Orleans County,NY,2020,31-33,Manufacturing,35,1440257,791,1
36075,Oswego County,NY,2020,31-33,Manufacturing,6807,514158244,1453,370
36077,Otsego County,NY,2020,31-33,Manufacturing,4944,345671074,1345,234
36079,Putnam County,NY,2020,31-33,Manufacturing,3376,217079588,1237,136
36081,Queens County,NY,2020,31-33,Manufacturing,2103,123413216,1129,70
36083,Rensselaer County,NY,2020,31-33,Manufacturing,1127,59807524,1021,30
36085,Richmond County,NY,2020,31-33,Manufacturing,447,21210793,913,9
36087,Rockland County,NY,2020,31-33,Manufacturing,62,2593768,805,1
36089,St. Lawrence County,NY,2020,31-33,Manufacturing,7054,537645385,1466,390
36091,Saratoga County,NY,2020,31-33,Manufacturing,5155,363953565,1358,249
36093,Schenectady County,NY,2020,31-33,Manufacturing,3551,230763819,1250,146
36095,Schoharie County,NY,2020,31-33,Manufacturing,2243,133164945,1142,77
36097,Schuyler County,NY,2020,31-33,Manufacturing,1230,66115773,1034,33
36099,Seneca County,NY,2020,31-33,Manufacturing,514,24742006,926,10
36101,Steuben County,NY,2020,31-33,Manufacturing,93,3954335,818,1
36103,Suffolk County,NY,2020,31-33,Manufacturing,7306,561855314,1479,410
36105,Sullivan County,NY,2020,31-33,Manufacturing,5371,382881459,1371,264
36107,Tioga County,NY,2020,31-33,Manufacturing,3731,245016068,1263,157
36109,Tompkins County,NY,2020,31-33,Manufacturing,2386,143288570,1155,84
36111,Ulster County,NY,2020,31-33,Manufacturing,1338,72837271,1047,38
36113,Warren County,NY,2020,31-33,Manufacturing,585,28560261,939,12
36115,Washington County,NY,2020,31-33,Manufacturing,128,5530176,831,2
36117,Wayne County,NY,2020,31-33,Manufacturing,7562,586720715,1492,431
36119,Westchester County,NY,2020,31-33,Manufacturing,5591,402393056,1384,279
36121,Wyoming County,NY,2020,31-33,Manufacturing,3915,259780251,1276,168
36123,Yates County,NY,2020,31-33,Manufacturing,2534,153911729,1168,91
37001,Alamance County,NC,2020,31-33,Manufacturing,7988,599990775,1444,430
37003,Alexander County,NC,2020,31-33,Manufacturing,5778,401542407,1336,271
37005,Alleghany County,NC,2020,31-33,Manufacturing,3924,250659582,1228,156
37007,Anson County,NC,2020,31-33,Manufacturing,2424,141227393,1120,80
37009,Ashe County,NC,2020,31-33,Manufacturing,1279,67333803,1012,33
37011,Avery County,NC,2020,31-33,Manufacturing,489,22997279,904,9
37013,Beaufort County,NC,2020,31-33,Manufacturing,54,2236288,796,1
37015,Bertie County,NC,2020,31-33,Manufacturing,8282,627744751,1458,453
37017,Bladen County,NC,2020,31-33,Manufacturing,6029,423114089,1350,288
37019,Brunswick County,NC,2020,31-33,Manufacturing,4131,266711198,1242,168
37021,Buncombe County,NC,2020,31-33,Manufacturing,2588,152554544,1134,87
37023,Burke County,NC,2020,31-33,Manufacturing,1400,74662594,1026,37
37025,Cabarrus County,NC,2020,31-33,Manufacturing,566,27006102,918,11
37027,Caldwell County,NC,2020,31-33,Manufacturing,88,3704580,810,1
37029,Camden County,NC,2020,31-33,Manufacturing,8581,656283771,1471,477
37031,Carteret County,NC,2020,31-33,Manufacturing,6284,445312980,1363,305
37033,Caswell County,NC,2020,31-33,Manufacturing,4343,283372545,1255,180
37035,Catawba County,NC,2020,31-33,Manufacturing,2757,164404454,1147,95
37037,Chatham County,NC,2020,31-33,Manufacturing,1525,82373158,1039,42
37039,Cherokee County,NC,2020,31-33,Manufacturing,649,31410771,931,13
37041,Chowan County,NC,2020,31-33,Manufacturing,127,5433347,823,2
37043,Clay County,NC,2020,31-33,Manufacturing,8885,685618108,1484,502
37045,Cleveland County,NC,2020,31-33,Manufacturing,6545,468290394,1376,324
37047,Columbus County,NC,2020,31-33,Manufacturing,4561,300719828,1268,193
37049,Craven County,NC,2020,31-33,Manufacturing,2931,176787395,1160,104
37051,Cumberland County,NC,2020,31-33,Manufacturing,1657,90637811,1052,47
37053,Currituck County,NC,2020,31-33,Manufacturing,737,36174527,944,16
37055,Dare County,NC,2020,31-33,Manufacturing,172,7476328,836,2
37057,Davidson County,NC,2020,31-33,Manufacturing,9194,715758032,1497,527
37059,Davie County,NC,2020,31-33,Manufacturing,6812,492058658,1389,343
37061,Duplin County,NC,2020,31-33,Manufacturing,4784,318698755,1281,207
37063,Durham County,NC,2020,31-33,Manufacturing,3111,189774640,1173,113
37065,Edgecombe County,NC,2020,31-33,Manufacturing,1793,99304780,1065,52
37067,Forsyth County,NC,2020,31-33,Manufacturing,830,41307643,957,18
37069,Franklin County,NC,2020,31-33,Manufacturing,222,9801696,849,3
37071,Gaston County,NC,2020,31-33,Manufacturing,9509,746792350,1510,553
37073,Gates County,NC,2020,31-33,Manufacturing,7083,516484260,1402,362
37075,Graham County,NC,2020,31-33,Manufacturing,5012,337319597,1294,221
37077,Granville County,NC,2020,31-33,Manufacturing,3296,203316829,1186,122
37079,Greene County,NC,2020,31-33,Manufacturing,1935,108494421,1078,58
37081,Guilford County,NC,2020,31-33,Manufacturing,928,46820389,970,21
37083,Halifax County,NC,2020,31-33,Manufacturing,277,12419722,862,4
37085,Harnett County,NC,2020,31-33,Manufacturing,9829,778654168,1523,580
37087,Haywood County,NC,2020,31-33,Manufacturing,7360,541722624,1415,383
37089,Henderson County,NC,2020,31-33,Manufacturing,5246,356660614,1307,236
37091,Hertford County,NC,2020,31-33,Manufacturing,3486,217424232,1199,132
37093,Hoke County,NC,2020,31-33,Manufacturing,2082,118162305,1091,64
37095,Hyde County,NC,2020,31-33,Manufacturing,1032,52774175,983,25
37097,Iredell County,NC,2020,31-33,Manufacturing,337,15340679,875,6
37099,Jackson County,NC,2020,31-33,Manufacturing,10154,811353757,1537,608
37101,Johnston County,NC,2020,31-33,Manufacturing,7642,567711788,1429,404
37103,Jones County,NC,2020,31-33,Manufacturing,5484,376596786,1321,251
37105,Lee County,NC,2020,31-33,Manufacturing,3682,232170178,1213,143
37107,Lenoir County,NC,2020,31-33,Manufacturing,2234,128318704,1105,71
37109,Lincoln County,NC,2020,31-33,Manufacturing,1141,59129504,997,28
